Timestamp,SOC_Ah,Pack_Voltage,Pack_Current,Bus_Voltage,Bus_Current,Motor_Velocity,Vehicle_Velocity,PhaseC_Current,PhaseB_Current,Input_Voltage_A,Input_Current_A,Output_Voltage_A,Output_Current_A,Input_Voltage_B,Input_Current_B,Output_Voltage_B,Output_Current_B,Input_Voltage_C,Input_Current_C,Output_Voltage_C,Output_Current_C,Input_Voltage_D,Input_Current_D,Output_Voltage_D,Output_Current_D,Latitude,Longitude,Altitude,Speed,acc_X,acc_Y,acc_Z,Precharge_Contactor_Flag1,Precharge_Contactor_Flag2,Precharge_Contactor_Flag3,Precharge_Contactor_Flag4,Precharge_Contactor_Flag5,Precharge_Contactor_Flag6,Precharge_Contactor_Flag7,Precharge_Contactor_Flag8,Precharge_State_Flag1,Precharge_State_Flag2,Precharge_State_Flag3,Precharge_State_Flag4,Precharge_State_Flag5,BMS_Flag1,BMS_Flag2,BMS_Flag3,BMS_Flag4,BMS_Flag5,BMS_Flag6,BMS_Flag7,BMS_Flag8,BMS_Flag9,BMS_Flag10,BMS_Flag11,BMS_Flag12,BMS_Flag13,MC_Limit_Flag1,MC_Limit_Flag2,MC_Limit_Flag3,MC_Limit_Flag4,MC_Limit_Flag5,MC_Limit_Flag6,MC_Limit_Flag7,MC_Error_Flag1,MC_Error_Flag2,MC_Error_Flag3,MC_Error_Flag4,MC_Error_Flag5,MC_Error_Flag6,MC_Error_Flag7,MC_Error_Flag8,MC_Error_Flag9,MPPT_A_Flag1,MPPT_A_Flag2,MPPT_A_Flag3,MPPT_A_Flag4,MPPT_A_Flag5,MPPT_A_Flag6,MPPT_A_Flag7,MPPT_A_Flag8,MPPT_B_Flag1,MPPT_B_Flag2,MPPT_B_Flag3,MPPT_B_Flag4,MPPT_B_Flag5,MPPT_B_Flag6,MPPT_B_Flag7,MPPT_B_Flag8,MPPT_C_Flag1,MPPT_C_Flag2,MPPT_C_Flag3,MPPT_C_Flag4,MPPT_C_Flag5,MPPT_C_Flag6,MPPT_C_Flag7,MPPT_C_Flag8,MPPT_D_Flag1,MPPT_D_Flag2,MPPT_D_Flag3,MPPT_D_Flag4,MPPT_D_Flag5,MPPT_D_Flag6,MPPT_D_Flag7,MPPT_D_Flag8
0.0,136.05772399902344,140.018,0.0,13.413369178771973,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.0160988699644804,22.11124038696289,-8.395154873142019e-05,0.12660036981105804,-0.0070862905122339725,22.137664794921875,-4.0524915675632656e-05,0.12316878139972687,-1.217857837677002,22.10384750366211,-0.006786242127418518,0.1102437973022461,-0.0060034459456801414,22.071212768554688,-2.9986693334649317e-05,0.0,0.0,0.0,0.0,0.6682104492187501,0.04071533203125,9.695039062500001,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.0658721923828,140.018,0.0,13.404339790344238,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.015968123450875282,22.005571365356445,-8.537738176528364e-05,0.1269228309392929,-0.007032378111034632,22.03772735595703,-4.0501876355847344e-05,0.1267736405134201,-1.2221907377243042,22.006452560424805,-0.007040733937174082,0.1116299033164978,-0.006293206010013819,21.96580696105957,-3.198198101017624e-05,0.0,0.0,0.0,0.0,0.69216064453125,0.06945556640625,9.65911376953125,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.0821990966797,140.018,0.0,13.411164283752441,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.015874484553933144,21.871013641357422,-8.755292219575495e-05,0.12839075922966003,-0.0069861761294305325,21.899450302124023,-4.079855716554448e-05,0.1263934224843979,-1.2209552526474,21.866416931152344,-0.00711851567029953,0.11322297900915146,-0.005822324194014072,21.830354690551758,-3.187601032550447e-05,0.0,0.0,0.0,0.0,0.7664062500000001,0.0431103515625,9.60642333984375,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.08628845214844,0.0,0.0,13.41840648651123,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.016360746696591377,21.77142906188965,-9.046449849847704e-05,0.1278180330991745,-0.007254311349242926,21.74348258972168,-4.264412564225495e-05,0.12803702056407928,-1.2409166097640991,21.76407241821289,-0.0073002539575099945,0.11380773782730103,-0.005167752970010042,21.73184585571289,-2.706306077016052e-05,0.0,0.0,0.0,0.0,0.70174072265625,0.00718505859375,9.656718750000001,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.08628845214844,0.0,0.0,13.413280487060547,0.0,0.0,0.0,0.0,0.0,0.12317601591348648,-0.01641933247447014,21.70991325378418,-9.200112981488928e-05,0.13562452793121338,-0.006885569076985121,21.685598373413086,-4.3836302211275324e-05,0.13079480826854706,-1.2485880851745605,21.70301628112793,-0.007400187198072672,0.11700349301099777,-0.004647830035537481,21.6580867767334,-2.5759480195119977e-05,0.0,0.0,0.0,0.0,0.6753955078125,0.1197509765625,9.6183984375,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.08628845214844,0.0,0.0,13.404786109924316,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.016391810029745102,21.604001998901367,-9.44682105910033e-05,0.13603121042251587,-0.006858984474092722,21.578981399536133,-4.323818575358018e-05,0.11511683464050293,-1.2588552236557007,21.58250617980957,-0.006714486051350832,0.11856285482645035,-0.004697956144809723,21.568195343017578,-2.58252057392383e-05,0.0,0.0,0.0,0.0,0.70174072265625,0.11256591796875001,9.59205322265625,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.08628845214844,0.0,0.0,13.406693458557129,0.0,0.0,0.0,0.0,0.0,1.5935008525848389,-0.0164004135876894,21.54447364807129,-9.472971578361467e-05,4.867156505584717,-0.0068102190271019936,21.51590347290039,-4.341205203672871e-05,3.4445438385009766,-1.2435147762298584,21.520214080810547,-0.006888695526868105,12.645492553710938,-0.0044387574307620525,21.49837303161621,-0.0004897171747870743,0.0,0.0,0.0,0.0,0.76880126953125,0.05987548828125,9.60163330078125,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,136.0908660888672,140.018,0.0,13.411969184875488,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.016177423298358917,22.965600967407227,-0.005086774937808514,0.13416621088981628,-0.006883522961288691,22.940244674682617,-4.025834277854301e-05,0.5100231170654297,-1.250523328781128,22.945415496826172,-0.027796220034360886,0.11825002729892731,-0.004738875664770603,22.977758407592773,-2.4387591111008078e-05,0.0,0.0,0.0,0.0,0.7041357421875001,0.047900390625000004,9.656718750000001,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.09902954101562,140.018,0.0,13.414680480957031,0.0,0.0,0.0,0.0,0.0,0.1255704164505005,-0.015815556049346924,23.013967514038086,-8.528403122909367e-05,0.12963490188121796,-0.006991022732108831,22.988113403320312,-3.997406020062044e-05,0.11874335259199142,-1.240007758140564,22.997943878173828,-0.006429759785532951,0.12081529945135117,-0.004510195460170507,23.025537490844727,-2.42676651396323e-05,0.0,0.0,0.0,0.0,0.73527099609375,0.050295410156250005,9.635163574218751,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.0,136.107177734375,140.03300000000002,0.0,13.428389549255371,0.0,0.0,0.0,0.0,0.0,-0.01440204307436943,-0.01573811285197735,22.904582977294922,-8.697595330886543e-05,0.12836669385433197,-0.007103809155523777,22.875930786132812,-3.986253068433143e-05,0.11910430341959,-1.2507890462875366,22.886335372924805,-0.0065093147568404675,0.11987195163965225,-0.0047356984578073025,22.91766929626465,-2.4770295567577705e-05,0.0,0.0,0.0,0.0,0.7232958984375001,0.09340576171875001,9.6615087890625,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
